source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,assay_description
ToxCast,off-target-safety,8095,CCOCCOC(=O)C,CCOCCOC(=O)C,C6H12O3,132.16,0.0,1000.0,burst_median_AC50,uM,0.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8096,C(CSCCC(=O)O)C(=O)O,C(CSCCC(=O)O)C(=O)O,C6H10O4S,178.21,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8098,CC(=O)OCCOCCOCCOC(=O)C,CC(=O)OCCOCCOCCOC(=O)C,C10H18O6,234.25,1.0,1000.0,burst_median_AC50,uM,1.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8100,C(CCBr)CCBr,C(CCBr)CCBr,C5H10Br2,229.94,0.0,1000.0,burst_median_AC50,uM,0.0,62.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8101,CCCCCCBr,CCCCCCBr,C6H13Br,165.07,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8102,CCCCCCN,CCCCCCN,C6H15N,101.19,1.0,1000.0,burst_median_AC50,uM,1.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8103,CCCCCCO,CCCCCCO,C6H14O,102.17,1.0,65.4613788130556,burst_median_AC50,uM,4.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8105,C(CCO)CCO,C(CCO)CCO,C5H12O2,104.15,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8110,CCCCN=C=O,CCCCN=C=O,C5H9NO,99.13,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8111,C(CNCCN)N,C(CNCCN)N,C4H13N3,103.17,0.0,1000.0,burst_median_AC50,uM,0.0,81.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8112,C(CNCCO)N,C(CNCCO)N,C4H12N2O,104.15,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8113,C(CO)NCCO,C(CO)NCCO,C4H11NO2,105.14,0.0,1000.0,burst_median_AC50,uM,0.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8115,C(CCl)OCCCl,C(CCl)OCCCl,C4H8Cl2O,143.01,0.0,1000.0,burst_median_AC50,uM,0.0,86.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8117,C(COCCO)O,C(COCCO)O,C4H10O3,106.12,0.0,1000.0,burst_median_AC50,uM,0.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8119,C1CCCNCC1,C1CCCNCC1,C6H13N,99.17,0.0,1000.0,burst_median_AC50,uM,0.0,73.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8121,CC(=O)OCCOC(=O)C,CC(=O)OCCOC(=O)C,C6H10O4,146.14,0.0,1000.0,burst_median_AC50,uM,0.0,73.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8124,CCCCCCCC(=O)Cl,CCCCCCCC(=O)Cl,C8H15ClO,162.66,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8125,CCCCCCC=C,CCCCCCC=C,C8H16,112.21,1.0,1000.0,burst_median_AC50,uM,3.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8127,CCCCCCCN,CCCCCCCN,C7H17N,115.22,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8128,C(CCC#N)CC#N,C(CCC#N)CC#N,C6H8N2,108.14,1.0,1000.0,burst_median_AC50,uM,2.0,80.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8129,CCCCCCCO,CCCCCCCO,C7H16O,116.2,0.0,1000.0,burst_median_AC50,uM,0.0,82.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8130,CCCCCCC=O,CCCCCCC=O,C7H14O,114.19,1.0,1000.0,burst_median_AC50,uM,2.0,83.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8133,CCCCOCCO,CCCCOCCO,C6H14O2,118.17,0.0,1000.0,burst_median_AC50,uM,0.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8137,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,C10H16O2,168.23,1.0,1000.0,burst_median_AC50,uM,3.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8138,COC(=O)CCCCCCCCC=C,COC(=O)CCCCCCCCC=C,C12H22O2,198.3,0.0,1000.0,burst_median_AC50,uM,0.0,14.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8139,CCCCCCCCCCCC(=O)OC,CCCCCCCCCCCC(=O)OC,C13H26O2,214.34,1.0,1000.0,burst_median_AC50,uM,2.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8140,CCCCCCCCBr,CCCCCCCCBr,C8H17Br,193.12,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8141,CCCCCCCCC,CCCCCCCCC,C9H20,128.25,1.0,65.4469024739013,burst_median_AC50,uM,4.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8142,CCCCCCCCCl,CCCCCCCCCl,C8H17Cl,148.67,1.0,1000.0,burst_median_AC50,uM,3.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8143,CCCCCCCCN,CCCCCCCCN,C8H19N,129.24,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8144,CCCCCCCCS,CCCCCCCCS,C8H18S,146.3,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8146,CCOCCOCCO,CCOCCOCCO,C6H14O3,134.17,0.0,1000.0,burst_median_AC50,uM,0.0,85.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8147,C(CCl)OCOCCCl,C(CCl)OCOCCCl,C5H10Cl2O2,173.03,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8148,CCCCNCCCC,CCCCNCCCC,C8H19N,129.24,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8149,C(CNCCC#N)C#N,C(CNCCC#N)C#N,C6H9N3,123.16,1.0,1000.0,burst_median_AC50,uM,1.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8150,COCCOCCOC,COCCOCCOC,C6H14O3,134.17,0.0,1000.0,burst_median_AC50,uM,0.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8152,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCC[N+](C)(C)C.[Cl-],C15H34ClN,263.89,1.0,35.6843392270504,burst_median_AC50,uM,67.0,81.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8154,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],C19H42ClN,320.0,1.0,24.3160402939709,burst_median_AC50,uM,52.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8155,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],C21H46ClN,348.0,1.0,42.4093637677316,burst_median_AC50,uM,75.0,77.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8158,CCCCCCCCC(=O)O,CCCCCCCCC(=O)O,C9H18O2,158.24,0.0,1000.0,burst_median_AC50,uM,0.0,86.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8159,CCCCCCCOC(=O)C,CCCCCCCOC(=O)C,C9H18O2,158.24,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8163,CCCCCCCCCC(=O)C,CCCCCCCCCC(=O)C,C11H22O,170.29,1.0,1000.0,burst_median_AC50,uM,1.0,72.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8164,CCCCCCCCOC(=O)C,CCCCCCCCOC(=O)C,C10H20O2,172.26,0.0,1000.0,burst_median_AC50,uM,0.0,73.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8165,CCOCCOCCOC(=O)C,CCOCCOCCOC(=O)C,C8H16O4,176.21,0.0,1000.0,burst_median_AC50,uM,0.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8168,CCCCCCCCCCCCN(C)C,CCCCCCCCCCCCN(C)C,C14H31N,213.4,1.0,1000.0,burst_median_AC50,uM,2.0,83.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8171,C(COCCCl)OCCCl,C(COCCCl)OCCCl,C6H12Cl2O2,187.06,1.0,1000.0,burst_median_AC50,uM,1.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8172,C(COCCOCCO)O,C(COCCOCCO)O,C6H14O4,150.17,1.0,1000.0,burst_median_AC50,uM,1.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8173,CCCCCCCCCCBr,CCCCCCCCCCBr,C10H21Br,221.18,1.0,1000.0,burst_median_AC50,uM,1.0,44.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8174,CCCCCCCCCCO,CCCCCCCCCCO,C10H22O,158.28,1.0,40.4111192722161,burst_median_AC50,uM,5.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8175,CCCCCCCCCC=O,CCCCCCCCCC=O,C10H20O,156.26,0.0,1000.0,burst_median_AC50,uM,0.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8177,CCCCOCCOCCO,CCCCOCCOCCO,C8H18O3,162.23,1.0,1000.0,burst_median_AC50,uM,1.0,86.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8178,COCCOCCOCCO,COCCOCCOCCO,C7H16O4,164.2,0.0,1000.0,burst_median_AC50,uM,0.0,73.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8179,CCOCCOCCOCC,CCOCCOCCOCC,C8H18O3,162.23,0.0,1000.0,burst_median_AC50,uM,0.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8180,CCCCCCCCCCC(=O)O,CCCCCCCCCCC(=O)O,C11H22O2,186.29,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8182,CCCCCCCCCCCC,CCCCCCCCCCCC,C12H26,170.33,1.0,1000.0,burst_median_AC50,uM,1.0,63.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8183,CCCCCCCCCCC=C,CCCCCCCCCCC=C,C12H24,168.32,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8184,CCCCCCCCCCCO,CCCCCCCCCCCO,C11H24O,172.31,1.0,40.0,burst_median_AC50,uM,15.0,88.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8186,CCCCCCCCCCC=O,CCCCCCCCCCC=O,C11H22O,170.29,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8187,C=CCCCCCCCCC=O,C=CCCCCCCCCC=O,C11H20O,168.28,0.0,1000.0,burst_median_AC50,uM,0.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8189,COCCOCCOCCOC,COCCOCCOCCOC,C8H18O4,178.23,1.0,1000.0,burst_median_AC50,uM,2.0,85.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8190,CCOCCOCCOCCO,CCOCCOCCOCCO,C8H18O4,178.23,0.0,1000.0,burst_median_AC50,uM,0.0,83.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8192,CCCCCCCCCCCCCl,CCCCCCCCCCCCCl,C12H25Cl,204.78,1.0,1000.0,burst_median_AC50,uM,1.0,58.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8193,CCCCCCCCCCCCO,CCCCCCCCCCCCO,C12H26O,186.33,1.0,40.0,burst_median_AC50,uM,14.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8195,CCCCCCCCCCCCS,CCCCCCCCCCCCS,C12H26S,202.4,1.0,40.0,burst_median_AC50,uM,12.0,83.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8196,CCCCOCCOCCSC#N,CCCCOCCOCCSC#N,C9H17NO2S,203.3,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8197,C(CNCCNCCNCCN)N,C(CNCCNCCNCCN)N,C8H23N5,189.3,0.0,1000.0,burst_median_AC50,uM,0.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8199,CCCCCCOCCOCCO,CCCCCCOCCOCCO,C10H22O3,190.28,0.0,1000.0,burst_median_AC50,uM,0.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8200,C(COCCOCCOCCO)O,C(COCCOCCOCCO)O,C8H18O5,194.23,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8205,CCCCCCCCCCCCOC(=O)C,CCCCCCCCCCCCOC(=O)C,C14H28O2,228.37,1.0,1000.0,burst_median_AC50,uM,1.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8207,CCCCCCCCCCCCCO,CCCCCCCCCCCCCO,C13H28O,200.36,1.0,40.0,burst_median_AC50,uM,12.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8208,CCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCBr,C14H29Br,277.28,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8209,CCCCCCCCCCCCCCO,CCCCCCCCCCCCCCO,C14H30O,214.39,1.0,40.0,burst_median_AC50,uM,14.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8210,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,C12H26O3,218.33,0.0,1000.0,burst_median_AC50,uM,0.0,61.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8211,CCCCCCCCCCCCCCN(C)C,CCCCCCCCCCCCCCN(C)C,C16H35N,241.46,1.0,16.4612721144508,burst_median_AC50,uM,5.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8213,CCCCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCCBr,C16H33Br,305.34,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8217,CCCCCCCCCCCCCCCCC=C,CCCCCCCCCCCCCCCCC=C,C18H36,252.5,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8221,CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,C18H38O,270.5,0.0,1000.0,burst_median_AC50,uM,0.0,62.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8225,CCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)OC(=O)CC)C,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)OC(=O)CC)C,C24H32O4,384.5,1.0,31.2902735313477,burst_median_AC50,uM,3.0,13.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8228,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,C19H25ClN2,316.9,1.0,42.7919736944047,burst_median_AC50,uM,40.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8246,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],C12H19BrN2O2,303.2,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8247,CC(=O)NNC1=CC=CC=C1,CC(=O)NNC1=CC=CC=C1,C8H10N2O,150.18,1.0,5.20783408695525,burst_median_AC50,uM,5.0,62.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8256,C(=O)C(Br)(Br)Br,C(=O)C(Br)(Br)Br,C2HBr3O,280.74,1.0,33.6310288515814,burst_median_AC50,uM,49.0,59.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8257,CC(C)(C=C)O,CC(C)(C=C)O,C5H10O,86.13,0.0,1000.0,burst_median_AC50,uM,0.0,43.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8258,CC(C)(C#C)O,CC(C)(C#C)O,C5H8O,84.12,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8266,C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O,C1(C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)O)C(=O)O,C9H4Cl6O4,388.8,0.0,1000.0,burst_median_AC50,uM,0.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8268,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,C14H9Cl5O,370.5,1.0,40.3891395802058,burst_median_AC50,uM,46.0,85.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8269,CC(=O)OC1=CC=C(C=C1)C2(C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC(=O)C,CC(=O)OC1=CC=C(C=C1)C2(C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC(=O)C,C24H19NO5,401.4,1.0,0.454639794734053,burst_median_AC50,uM,11.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8271,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,C13H14N2O3,246.26,0.0,1000.0,burst_median_AC50,uM,0.0,14.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8272,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC(=C(C(=C3)Br)O)Br)C4=CC(=C(C(=C4)Br)O)Br,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC(=C(C(=C3)Br)O)Br)C4=CC(=C(C(=C4)Br)O)Br,C19H10Br4O5S,670.0,1.0,33.825826589422,burst_median_AC50,uM,38.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8275,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,C11H16N2O3,224.26,0.0,1000.0,burst_median_AC50,uM,0.0,51.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8285,C(C(CO)(CO)CO)O,C(C(CO)(CO)CO)O,C5H12O4,136.15,0.0,1000.0,burst_median_AC50,uM,0.0,87.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,8288,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-],CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-],C28H42Cl4N4O2,608.5,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
