source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,potency_um,cytotox_median_um,cytotox_lower_bound_um,nhit,ntested,dtxsid,casrn,name,assay_description
ToxCast,off-target-safety,24868287,[Li+].[Li+].[Li+].CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)[O-])C(C(=O)NCCC(=O)NCCS)O.O.O,[Li+].[Li+].[Li+].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)[O-])C(C(=O)NCCC(=O)NCCS)O.O.O,C21H37Li3N7O18P3S,821.4,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID0046729,102778-59-6,Coenzyme A trilithium dihydrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,24884197,C[N+](C)(C)CC(=O)[O-].O,C[N+](C)(C)CC(=O)[O-].O,C5H13NO3,135.16,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID7049421,590-47-6,Betaine monohydrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,24944555,CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C22H43F6N2P,480.6,1,28.5505285470238,burst_median_AC50,uM,55,64,28.5505285470238,28.5505285470238,5.07361380129406,55,64,DTXSID8049250,219947-96-3,1-Methyl-3-octadecylimidazolium hexafluorophosphate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,24978536,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S.Cl,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S.Cl,C22H23ClFN3O2S,448.0,1,25.5190282059927,burst_median_AC50,uM,19,68,25.5190282059927,25.5190282059927,4.53489656026119,19,68,DTXSID9042592,1135280-78-2,Altanserin hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25015677,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,C27H35F2N7O3,543.6,1,25.1153599210784,burst_median_AC50,uM,77,82,25.1153599210784,25.1153599210784,4.46316209208444,77,82,DTXSID4048511,1062243-51-9,Ro 3280,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25074469,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,C87H98N18O19,1699.8,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID4046494,124508-66-3,Triptorelin pamoate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25077533,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8.CC(=O)O,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8.CC(=O)O,C66H87N17O14,1342.5,1,11.1754921810861,burst_median_AC50,uM,12,12,11.1754921810861,11.1754921810861,1.9859573272987,12,12,DTXSID1046683,82318-06-7,Deslorelin acetate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25136944,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.C(C(C(=O)O)O)(C(=O)O)O,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,C49H60N4O14,929.0,1,19.4791851691591,burst_median_AC50,uM,32,65,19.4791851691591,19.4791851691591,3.46157734170951,32,65,DTXSID5047825,125317-39-7,Vinorelbine tartrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25153273,CCCCN1CN(C=C1)C.Br,CCCCN1CN(C=C1)C.Br,C8H17BrN2,221.14,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID5049362,85100-77-2,1-Butyl-3-methylimidazolium bromide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,25171607,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C10H18F6N2O4S2,408.4,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID1047942,223437-05-6,1-Methyl-1-propylpyrrolidinium bis(trifluoromethylsulfonyl)imide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,43835086,C1=CC=[N+](C(=C1)[S-])[O-].O.[Na+],C1=CC=[N+](C(=C1)[S-])[O-].O.[Na+],C5H6NNaO2S,167.16,1,3.90096812042725,burst_median_AC50,uM,56,76,3.90096812042725,3.90096812042725,0.693227295656179,56,76,DTXSID3042390,3811-73-2,Sodium (2-pyridylthio)-N-oxide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,44134533,CCCCCC(C)N.CCCCCC(C)N.OS(=O)(=O)O,CCCCCC(C)N.CCCCCC(C)N.OS(=O)(=O)O,C14H36N2O4S,328.51,0,1000.0,burst_median_AC50,uM,0,64,1000.0,1000.0,1000.0,0,64,DTXSID9045845,6411-75-2,2-Aminoheptane sulfate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,44235958,CC1CCCC(N1CC2=CC=C(C=C2)CC(C(=O)N(C)C(C)C)NC(=O)CC(C3=CC4=C(C=C3)OCO4)NS(=O)(=O)C5=CC6=C(C=C5)C=C(C=C6)OC)C.Cl,C[C@@H]1CCC[C@@H](N1CC2=CC=C(C=C2)C[C@H](C(=O)N(C)C(C)C)NC(=O)C[C@H](C3=CC4=C(C=C3)OCO4)NS(=O)(=O)C5=CC6=C(C=C5)C=C(C=C6)OC)C.Cl,C42H53ClN4O7S,793.4,1,40.0,burst_median_AC50,uM,83,87,40.0,40.0,7.10825901935599,83,87,DTXSID2047351,464930-42-5,SSR 240612,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,44585614,CCC(C)CCCCC(=O)NCCC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CCN)CC(C)C)CCN)CCN)CCN)C(C)O,CCC(C)CCCCC(=O)NCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)CCN)CC(C)C)CCN)CCN)CCN)[C@@H](C)O,C45H85N13O10,968.2,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID6045822,8068-28-8,Colistimethate sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,44630019,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C15H30F6N2O4S2,480.5,1,53.141416675685,burst_median_AC50,uM,4,65,53.141416675685,53.141416675685,9.44357385965732,4,65,DTXSID0047905,405514-94-5,Tributylmethylammonium bis(trifluoromethylsulfonyl)imde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,44717198,[B-](F)(F)(F)F.CCCC[N+]1(CCCC1)C,[B-](F)(F)(F)F.CCCC[N+]1(CCCC1)C,C9H20BF4N,229.07,0,1000.0,burst_median_AC50,uM,0,63,1000.0,1000.0,1000.0,0,63,DTXSID6049276,345984-11-4,1-Butyl-1-methylpyrrolidinium tetrafluoroborate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,45052255,CCCCCCCCS(=O)(=O)O.[Na],CCCCCCCCS(=O)(=O)O.[Na],C8H18NaO3S,217.28,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID2027595,5324-84-5,Sodium 1-octanesulfonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,45075727,C(=O)(C(C(C(OC(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(OC(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)O,C7HF13O3,380.06,1,47.657606832778,burst_median_AC50,uM,1,17,47.657606832778,47.657606832778,8.46906534025039,1,17,DTXSID60663110,801212-59-9,Perfluoro-4-isopropoxybutanoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,46226173,[B-](F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](=C1)C,[B-](F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](=C1)C,C16H31BF4N2,338.2,1,36.9071598858214,burst_median_AC50,uM,65,68,36.9071598858214,36.9071598858214,6.55864130343009,65,68,DTXSID3049253,244193-59-7,1-Dodecyl-3-methylimidazolium tetrafluoroborate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,46781343,CCCSC1=C(C=C(C(=C1)OC)CCN)OC.Cl,CCCSC1=C(C=C(C(=C1)OC)CCN)OC.Cl,C13H22ClNO2S,291.84,1,46.7185736868255,burst_median_AC50,uM,5,13,46.7185736868255,46.7185736868255,8.30219306952062,5,13,DTXSID2048878,850140-15-7,"2,5-Dimethoxy-4-propylthiophenethylamine hydrochloride","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,46861540,CN1CCC(CC1)NC2=NC=C3C(=N2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl.Cl.Cl,CN1CCC(CC1)NC2=NC=C3C(=N2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl.Cl.Cl,C18H21Cl3FN7,460.8,1,27.4113847594625,burst_median_AC50,uM,44,69,27.4113847594625,27.4113847594625,4.87118057373717,44,69,DTXSID0046307,1216920-18-1,Falnidamol dihydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,46930998,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,C25H23Cl2N5O,480.4,1,28.5447153803839,burst_median_AC50,uM,55,69,28.5447153803839,28.5447153803839,5.07258076393908,55,69,DTXSID3048948,1032350-13-2,MK-2206,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,49787020,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,C45H76N2O15,885.1,1,1000.0,burst_median_AC50,uM,3,66,1000.0,1000.0,1000.0,3,66,DTXSID4023595,24916-51-6,Spiramycin II,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,50878556,CCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,CCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,C7H13F6N2P,270.16,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID2049264,292140-86-4,"1-Ethyl-2,3-dimethylimidazolium hexafluorophosphate","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,50878565,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C20H39F6N2P,452.5,0,1000.0,burst_median_AC50,uM,0,63,1000.0,1000.0,1000.0,0,63,DTXSID9049249,219947-95-2,1-Hexadecyl-3-methylimidazolium hexafluorophosphate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,51342034,C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)[O-].[NH4+],C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)[O-].[NH4+],C6H4F11NO3,347.08,1,7.0,burst_median_AC50,uM,3,16,7.0,7.0,1.2439453283873,3,16,DTXSID40108559,62037-80-3,Ammonium perfluoro-2-methyl-3-oxahexanoate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,51346588,C1=CC2=C(C=CC=C2S(=O)(=O)[O-])C(=C1)S(=O)(=O)[O-].O.[Na+].[Na+],C1=CC2=C(C=CC=C2S(=O)(=O)[O-])C(=C1)S(=O)(=O)[O-].O.[Na+].[Na+],C10H8Na2O7S2,350.3,1,1000.0,burst_median_AC50,uM,3,70,1000.0,1000.0,1000.0,3,70,DTXSID0044315,207569-02-6,"1,5-Naphthalenedisulfonic acid, disodium salt hydrate","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53249535,CC=CC(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C,C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C,C18H24N2O6,364.4,1,24.2990867265652,burst_median_AC50,uM,72,77,24.2990867265652,24.2990867265652,4.31810505965552,72,77,DTXSID3040352,39300-45-3,Dinocap,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53260965,C[N+](C)(C)CCO.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+](C)(C)CCO.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C7H14F6N2O5S2,384.3,1,30.1898031135245,burst_median_AC50,uM,10,68,30.1898031135245,30.1898031135245,5.3649235068573,10,68,DTXSID3047922,827027-25-8,Choline bis(trifluoromethylsulfonyl)imde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53315792,CC(=O)OCC1C(C(C(C(O1)OC2C(OC(C(C2O)OC(=O)C3=CC=CC=C3C(=O)O)O)COC(=O)C)O)OC(=O)C4=CC=CC=C4C(=O)O)O,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)OC(=O)C3=CC=CC=C3C(=O)O)O)COC(=O)C)O)OC(=O)C4=CC=CC=C4C(=O)O)O,C32H34O19,722.6,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID2048668,9004-38-0,Cellulose acetate phthalate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53316406,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,C10H21N2O4P,264.26,1,35.327458267689,burst_median_AC50,uM,66,68,35.327458267689,35.327458267689,6.27791809655556,66,68,DTXSID9047889,848641-69-0,1-Ethyl-3-methylimidazolium diethylphosphate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53316407,CCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C18H31F6N3O4S2,531.6,1,24.2621624841173,burst_median_AC50,uM,59,63,24.2621624841173,24.2621624841173,4.31154338267018,59,63,DTXSID4047917,404001-48-5,1-Dodecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53316409,CCCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,CCCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,C9H20F6NP,287.23,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID2047937,330671-29-9,1-Butyl-1-methylpyrrolidinium hexafluorophosphate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53316417,CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C9H16F6N2O4S2,394.4,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID1047940,223436-99-5,1-Ethyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)imide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53393742,C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.Cl.Cl.Cl.[Cl-],C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.Cl.Cl.Cl.[Cl-],C27H28Cl4N6,578.4,1,20.7802839440672,burst_median_AC50,uM,25,57,20.7802839440672,20.7802839440672,3.69279101925485,25,57,DTXSID4045848,69235-50-3,Acriflavine hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53477580,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O,C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O,C42H52N4O12,804.9,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID5044239,43229-80-7,Formoterol hemifumarate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,53756597,C(CP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C(CP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C8H6F13O3P,428.08,1,60.0,burst_median_AC50,uM,1,17,60.0,60.0,10.662388529034,1,17,DTXSID20179883,252237-40-4,2-(Perfluorohexyl)ethylphosphonic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54670067,C(C(C1C(=C(C(=O)O1)O)O)O)O,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C6H8O6,176.12,1,1000.0,burst_median_AC50,uM,1,73,1000.0,1000.0,1000.0,1,73,DTXSID5020106,50-81-7,L-Ascorbic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54671008,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,C20H21FN6O5,444.4,1,1000.0,burst_median_AC50,uM,1,69,1000.0,1000.0,1000.0,1,69,DTXSID2048660,518048-05-0,Raltegravir,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54675776,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C22H24N2O8,444.4,1,1000.0,burst_median_AC50,uM,1,88,1000.0,1000.0,1000.0,1,88,DTXSID7023645,60-54-8,Tetracycline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54675779,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,C22H24N2O9,460.4,1,1000.0,burst_median_AC50,uM,4,85,1000.0,1000.0,1000.0,4,85,DTXSID1034260,79-57-2,Oxytetracycline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,C23H27N3O7,457.5,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID1045033,10118-90-8,Minocycline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54675810,C(C(C1C(=C(C(=O)O1)O)O)O)O,C([C@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C6H8O6,176.12,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID6026537,89-65-6,Isoascorbic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,54676038,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,C19H12O6,336.3,1,23.2144548274571,burst_median_AC50,uM,5,57,23.2144548274571,23.2144548274571,4.12535894766761,5,57,DTXSID8021729,66-76-2,Dicumarol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
